coming_soon,price_usd,is_free,discount_pct,platforms_win,platforms_mac,platforms_linux,metacritic_score,avg_playtime_forever,avg_playtime_2weeks,median_playtime,peak_ccu,required_age,dlc_count,achievements,publishing_model,genre_count,release_year,approval_rating
False,12.99,False,0,True,True,True,,1503,68,488,49,0,0,29,Self-Published,1,2018,0.815242494226328
False,7.99,False,0,True,False,False,,111,0,55,5,0,0,12,Publisher-Backed,1,2018,0.9048215595208995
False,19.99,False,0,True,True,True,84.0,669,0,248,74,0,0,13,Self-Published,1,2018,0.9382078853046595
False,59.99,False,0,True,False,False,,529,0,372,298,17,3,35,Publisher-Backed,1,2018,0.693582258325064
False,9.99,False,0,True,False,False,,860,0,220,297,0,0,20,Publisher-Backed,1,2018,0.97114410063793
False,8.99,False,0,True,True,False,,250,0,154,27,0,0,56,Self-Published,1,2015,0.8464878006425285
False,9.99,False,0,True,True,False,,146,0,117,0,0,0,0,Self-Published,1,2018,0.7955633980337786
False,29.99,False,0,True,False,False,,282,0,196,20,0,2,50,Self-Published,1,2018,0.89513843470678
False,10.99,False,0,True,True,True,,250,0,259,19,0,1,22,Publisher-Backed,1,2018,0.0
False,19.99,False,0,True,False,False,82.0,842,397,201,186,17,0,44,Self-Published,1,2018,0.9195277767400157
False,29.99,False,0,True,False,False,69.0,812,0,295,14,17,13,43,Publisher-Backed,1,2019,0.5772397891963109
False,29.99,False,0,True,False,False,,919,325,769,925,0,1,81,Publisher-Backed,1,2024,0.7894358605821057
False,9.99,False,0,True,True,False,72.0,237,303,121,4,17,0,20,Self-Published,1,2018,0.8224489795918367
False,2.99,False,0,True,True,True,,36,0,31,0,0,1,8,Self-Published,1,2018,0.8
False,19.99,False,0,True,False,False,75.0,572,0,332,6,0,0,20,Self-Published,1,2018,0.9173975117275137
False,11.99,False,50,True,False,False,,2099,118,1587,7330,0,3,55,Self-Published,1,2018,0.9604536416525518
False,39.99,False,0,True,False,False,71.0,268,0,366,4,0,0,38,Publisher-Backed,1,2018,0.6849019607843138
False,14.99,False,0,True,True,False,,4926,597,860,1748,0,3,0,Publisher-Backed,1,2018,0.8603926250165804
False,5.99,False,0,True,False,False,,438,0,347,46,0,0,10,Self-Published,1,2018,0.9585333554047343
False,19.99,False,0,True,True,False,86.0,717,44,497,556,17,0,50,Publisher-Backed,1,2018,0.9609123542935506
False,34.99,False,0,True,True,True,64.0,245,0,230,19,0,3,42,Publisher-Backed,1,2018,0.7307244351269508
False,29.99,False,0,True,False,False,,1250,0,397,56,0,0,17,Publisher-Backed,1,2018,0.6990163934426229
False,1.99,False,0,True,False,False,,229,0,215,0,0,0,7,Publisher-Backed,1,2018,0.4603174603174603
False,0.99,False,0,True,False,False,,73,0,45,45,0,0,0,Self-Published,1,2018,0.7829059829059829
False,2.99,False,0,True,False,False,,256,222,242,7,0,0,0,Self-Published,1,2018,0.8532721010332951
False,14.99,False,0,True,True,False,78.0,221,0,214,5,0,0,31,Publisher-Backed,1,2018,0.922418405564473
False,4.99,False,0,True,True,True,,135,0,203,0,0,0,14,Self-Published,1,2018,0.7672064777327935
False,39.99,False,0,True,False,False,,2680,26,963,252,13,0,24,Publisher-Backed,1,2018,0.8218298555377207
False,4.99,False,0,True,False,False,,90,0,114,4,0,0,0,Self-Published,1,2009,0.8310090237899918
False,19.99,False,0,True,False,False,,2188,14,618,198,0,8,0,Self-Published,1,2018,0.6619583104772353
False,0.99,False,0,True,True,True,,260,0,154,1,0,0,9,Publisher-Backed,1,2018,0.8700729927007299
False,24.99,False,0,True,False,False,,319,142,179,28,0,1,14,Publisher-Backed,1,2018,0.7756352087114338
False,9.99,False,0,True,True,False,,2112,0,2112,28,0,0,20,Self-Published,1,2018,0.7981029810298103
False,19.99,False,0,True,False,False,,698,95,400,112,0,0,30,Publisher-Backed,1,2018,0.8355335533553355
False,1.99,False,0,True,False,False,,283,0,225,1,0,1,0,Self-Published,1,2016,0.7210599721059973
False,1.99,False,90,True,False,False,73.0,235,0,183,5,0,0,32,Self-Published,1,2018,0.7988795518207283
False,9.99,False,0,True,False,True,,424,88,296,90,0,1,29,Self-Published,1,2018,0.9276595744680851
False,19.99,False,0,True,False,False,,112,0,122,4,0,1,28,Publisher-Backed,1,2022,0.7105166727739098
False,19.99,False,0,True,False,False,,1418,0,544,22,0,1,39,Publisher-Backed,1,2018,0.8290047787242883
False,0.99,False,0,True,True,True,,159,0,122,0,0,0,16,Publisher-Backed,1,2018,0.8272859216255443
False,9.99,False,0,True,True,True,57.0,292,0,398,2,0,0,18,Self-Published,1,2018,0.8696558915537018
False,19.99,False,0,True,True,True,78.0,1034,0,222,279,0,2,93,Self-Published,1,2018,0.9206175298804781
False,22.99,False,0,True,False,False,,1112,0,644,178,0,0,47,Publisher-Backed,1,2018,0.742944651061037
False,7.49,False,70,True,False,False,82.0,1361,590,1076,424,0,4,94,Publisher-Backed,1,2018,0.9183194154488518
False,17.99,False,0,True,False,False,,138,0,131,4,0,1,26,Publisher-Backed,1,2018,0.7506702412868632
False,4.99,False,75,True,True,True,83.0,107,0,116,22,0,1,14,Publisher-Backed,1,2018,0.9690441330265634
False,2.99,False,0,True,False,False,,231,0,24,12,0,0,24,Self-Published,1,2018,0.9636105440667436
False,19.99,False,0,True,True,True,80.0,660,0,269,57,0,1,50,Self-Published,1,2018,0.8980392156862745
False,5.99,False,0,True,False,False,,135,0,128,30,0,0,15,Self-Published,1,2018,0.9335450769606646
False,9.99,False,0,True,True,True,,239,0,250,0,0,1,34,Publisher-Backed,1,2018,0.543010752688172
False,12.99,False,0,True,False,False,82.0,948,37,256,112,0,0,18,Publisher-Backed,1,2018,0.9661087431125897
False,9.99,False,0,True,True,True,78.0,98,0,42,0,0,0,22,Self-Published,1,2018,0.8857994041708044
False,9.99,False,0,True,True,True,82.0,234,0,252,5,0,1,9,Publisher-Backed,1,2018,0.9340327169274538
False,10.99,False,0,True,False,False,,0,0,0,0,0,0,0,Publisher-Backed,1,2018,0.0
False,4.99,False,0,True,False,False,,619,0,397,0,0,0,0,Self-Published,1,2018,0.7782705099778271
False,1.99,False,0,True,False,False,,138,0,109,2,0,1,118,Self-Published,1,2018,0.9435454434846088
False,29.99,False,0,True,True,True,33.0,1094,0,384,7,0,7,69,Self-Published,1,2018,0.43560814529444136
False,29.99,False,0,True,True,True,,4713,0,2728,169,0,0,0,Self-Published,1,2018,0.8967136150234741
False,4.99,False,0,True,False,False,,186,0,141,1,0,0,8,Self-Published,1,2018,0.9524242818146367
False,9.99,False,0,True,True,False,,134,0,128,0,0,0,11,Self-Published,1,2018,0.6545399879735417
False,1.99,False,80,True,True,True,74.0,226,0,181,9,0,2,46,Publisher-Backed,1,2018,0.8348486904600353
False,1.99,False,0,True,False,False,,237,0,256,1,0,0,16,Publisher-Backed,1,2018,0.750816104461371
False,9.99,False,0,True,False,False,,0,0,0,0,0,0,0,Self-Published,1,2024,1.0
False,3.99,False,0,True,False,False,,0,0,0,0,0,0,8,Self-Published,1,2018,1.0
False,9.99,False,0,True,False,False,,387,0,382,1,0,1,57,Self-Published,1,2018,0.7980582524271844
False,8.99,False,0,True,False,False,80.0,398,1881,64,19,13,0,0,Self-Published,1,2018,0.767539605560944
False,29.99,False,0,True,False,False,,1839,309,327,873,0,3,34,Publisher-Backed,1,2018,0.7747722793373462
False,19.99,False,0,True,False,False,,640,0,318,54,13,2,31,Self-Published,1,2018,0.5876826722338204
False,4.99,False,0,True,True,False,75.0,75,0,75,0,0,0,13,Self-Published,1,2013,0.7468879668049793
False,2.99,False,0,True,False,False,,423,0,415,112,0,0,32,Self-Published,1,2018,0.9661163454058259
False,4.99,False,0,True,True,False,,78,0,85,0,0,0,7,Self-Published,1,2018,0.5380894800483675
False,9.99,False,50,True,True,False,72.0,688,425,602,958,0,8,101,Publisher-Backed,1,2018,0.8787685181487841
False,14.99,False,0,True,False,False,,114,0,100,4,0,0,24,Publisher-Backed,1,2018,0.8144499178981938
False,8.39,False,72,True,False,False,,2229,0,720,633,0,2,51,Publisher-Backed,1,2018,0.8406846049046321
False,19.99,False,0,True,False,False,,844,0,242,7,0,3,36,Publisher-Backed,1,2018,0.8175144205558469
False,59.99,False,0,True,False,False,,12393,555,4877,501,0,37,0,Self-Published,1,2018,0.5730061349693252
False,4.99,False,75,True,False,False,83.0,534,305,214,73,0,0,80,Publisher-Backed,1,2018,0.9022404837584309
False,14.99,False,0,True,True,True,,250,0,215,4,0,2,19,Publisher-Backed,1,2018,0.8077786972455373
False,6.99,False,0,True,False,False,,510,0,145,1,13,0,0,Publisher-Backed,1,2018,0.6116322701688556
False,19.99,False,0,True,True,True,,43,0,20,0,0,2,42,Self-Published,1,2018,0.6629303442754203
False,19.99,False,0,True,False,False,76.0,696,0,506,160,0,0,0,Publisher-Backed,1,2018,0.9469402193137602
False,4.99,False,80,True,True,False,81.0,1635,0,312,929,0,0,71,Publisher-Backed,1,2018,0.9138182534989159
False,24.99,False,0,True,False,False,,296,0,322,74,0,1,39,Self-Published,1,2024,0.9650440426518313
False,19.99,False,0,True,False,False,59.0,202,0,155,43,0,0,0,Publisher-Backed,1,2018,0.6350839198700595
False,14.99,False,0,True,False,False,,362,0,358,0,0,0,0,Self-Published,1,2018,0.7293388429752066
False,19.99,False,0,True,False,False,74.0,204,0,106,61,0,1,20,Publisher-Backed,1,2018,0.8462176165803109
False,9.99,False,0,True,False,False,,0,0,0,0,0,1,15,Publisher-Backed,1,2018,0.6666666666666666
